"SCD"	"Transcripts"	"Gender"	"Age"	"Ethnicity"	"Education"	"Occupation"	"Languages"	"First.Lang"	"Partner.ID"	"Relationship"	"Filler"	"conv"	"Freq"	"Wordcount"	"Freq.per.1000"	"Dyad"
"3093-2"	"Same Room"	"F"	"4X"	"CHINESE"	"DIPLOMA"	"HEALTHCARE"	"ENGLISH,CHINESE"	"ENGLISH"	"3093-1"	"FRIENDS"	"uh"	"3093"	128	8727	14.6671250143234	"Different-gender"
"3094-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH,CHINESE"	"ENGLISH"	"3094-2"	"FRIENDS"	"um"	"3094"	3	13635	0.22002200220022	"Different-gender"
"3094-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH,CHINESE"	"ENGLISH"	"3094-2"	"FRIENDS"	"uh"	"3094"	31	13635	2.27356068940227	"Different-gender"
"3094-2"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH,CHINESE"	"ENGLISH"	"3094-1"	"FRIENDS"	"uh"	"3094"	88	16719	5.26347269573539	"Different-gender"
"3095-1"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH,CHINESE"	"ENGLISH"	"3095-2"	"FRIENDS"	"um"	"3095"	1	11482	0.0870928409684724	"Different-gender"
"3095-1"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH,CHINESE"	"ENGLISH"	"3095-2"	"FRIENDS"	"uh"	"3095"	294	11482	25.6052952447309	"Different-gender"
"3095-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH,CHINESE"	"CHINESE"	"3095-1"	"FRIENDS"	"um"	"3095"	15	9366	1.60153747597694	"Different-gender"
"3095-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH,CHINESE"	"CHINESE"	"3095-1"	"FRIENDS"	"uh"	"3095"	25	9366	2.66922912662823	"Different-gender"
"3096-1"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH,CHINESE"	"ENGLISH"	"3096-2"	"PARTNER"	"um"	"3096"	1	11638	0.0859254167382712	"Different-gender"
"3096-1"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH,CHINESE"	"ENGLISH"	"3096-2"	"PARTNER"	"uh"	"3096"	48	11638	4.12442000343702	"Different-gender"
"3096-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH,CHINESE"	"ENGLISH"	"3096-1"	"PARTNER"	"um"	"3096"	3	7809	0.384172109104879	"Different-gender"
"3096-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH,CHINESE"	"ENGLISH"	"3096-1"	"PARTNER"	"uh"	"3096"	7	7809	0.896401587911384	"Different-gender"
"3097-1"	"Same Room"	"F"	"4X"	"CHINESE"	"O-LEVEL"	"HOMEMAKER"	"ENGLISH,CHINESE"	"ENGLISH"	"3097-2"	"FAMILY"	"uh"	"3097"	58	4204	13.7963843958135	"Same-gender"
"3097-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH,CHINESE"	"ENGLISH"	"3097-1"	"FAMILY"	"um"	"3097"	12	8780	1.36674259681093	"Same-gender"
"3097-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH,CHINESE"	"ENGLISH"	"3097-1"	"FAMILY"	"uh"	"3097"	26	8780	2.96127562642369	"Same-gender"
"3098-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH,CHINESE"	"CHINESE"	"3098-2"	"FRIENDS"	"um"	"3098"	143	12794	11.1771142723151	"Same-gender"
"3098-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH,CHINESE"	"CHINESE"	"3098-2"	"FRIENDS"	"uh"	"3098"	43	12794	3.36095044552134	"Same-gender"
"3098-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH,CHINESE"	"ENGLISH"	"3098-1"	"FRIENDS"	"um"	"3098"	177	10170	17.4041297935103	"Same-gender"
"3098-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH,CHINESE"	"ENGLISH"	"3098-1"	"FRIENDS"	"uh"	"3098"	119	10170	11.701081612586	"Same-gender"
"3099-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH,CHINESE"	"ENGLISH"	"3099-2"	"PARTNER"	"um"	"3099"	41	10595	3.86974988201982	"Different-gender"
"3099-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH,CHINESE"	"ENGLISH"	"3099-2"	"PARTNER"	"uh"	"3099"	26	10595	2.45398773006135	"Different-gender"
"3099-2"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH,CHINESE"	"ENGLISH"	"3099-1"	"PARTNER"	"um"	"3099"	36	8612	4.18021365536461	"Different-gender"
"3099-2"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH,CHINESE"	"ENGLISH"	"3099-1"	"PARTNER"	"uh"	"3099"	50	8612	5.80585229911751	"Different-gender"
"3100-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH,CHINESE"	"ENGLISH"	"3100-2"	"FRIENDS"	"um"	"3100"	5	9240	0.541125541125541	"Same-gender"
"3100-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH,CHINESE"	"ENGLISH"	"3100-2"	"FRIENDS"	"uh"	"3100"	66	9240	7.14285714285714	"Same-gender"
"3100-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH,CHINESE"	"ENGLISH"	"3100-1"	"FRIENDS"	"um"	"3100"	4	14348	0.278784499581823	"Same-gender"
"3100-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH,CHINESE"	"ENGLISH"	"3100-1"	"FRIENDS"	"uh"	"3100"	61	14348	4.2514636186228	"Same-gender"
"3101-1"	"Same Room"	"F"	"2X"	"MALAY"	"DIPLOMA"	"STUDENT"	"ENGLISH,MALAY"	"ENGLISH"	"3101-2"	"FRIENDS"	"um"	"3101"	93	9797	9.49270184750434	"Same-gender"
"3101-1"	"Same Room"	"F"	"2X"	"MALAY"	"DIPLOMA"	"STUDENT"	"ENGLISH,MALAY"	"ENGLISH"	"3101-2"	"FRIENDS"	"uh"	"3101"	122	9797	12.4527916709197	"Same-gender"
"3101-2"	"Same Room"	"F"	"2X"	"MALAY"	"DIPLOMA"	"STUDENT"	"ENGLISH,MALAY"	"ENGLISH"	"3101-1"	"FRIENDS"	"um"	"3101"	112	11280	9.9290780141844	"Same-gender"
"3101-2"	"Same Room"	"F"	"2X"	"MALAY"	"DIPLOMA"	"STUDENT"	"ENGLISH,MALAY"	"ENGLISH"	"3101-1"	"FRIENDS"	"uh"	"3101"	80	11280	7.09219858156028	"Same-gender"
"3102-1"	"Same Room"	"M"	"3X"	"CHINESE"	"BACHELOR"	"ENGINEER"	"ENGLISH,CHINESE"	"ENGLISH"	"3102-2"	"PARTNER"	"um"	"3102"	16	9075	1.76308539944904	"Different-gender"
"3102-1"	"Same Room"	"M"	"3X"	"CHINESE"	"BACHELOR"	"ENGINEER"	"ENGLISH,CHINESE"	"ENGLISH"	"3102-2"	"PARTNER"	"uh"	"3102"	99	9075	10.9090909090909	"Different-gender"
"3102-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"DESIGNER"	"ENGLISH,CHINESE"	"ENGLISH"	"3102-1"	"PARTNER"	"um"	"3102"	24	7853	3.05615688271998	"Different-gender"
"3102-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"DESIGNER"	"ENGLISH,CHINESE"	"ENGLISH"	"3102-1"	"PARTNER"	"uh"	"3102"	31	7853	3.94753597351331	"Different-gender"
"3103-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH,CHINESE"	"ENGLISH"	"3103-2"	"FRIENDS"	"um"	"3103"	41	9059	4.52588585936638	"Different-gender"
"3103-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH,CHINESE"	"ENGLISH"	"3103-2"	"FRIENDS"	"uh"	"3103"	43	9059	4.74666077933547	"Different-gender"
"3103-2"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH,CHINESE"	"ENGLISH"	"3103-1"	"FRIENDS"	"um"	"3103"	11	11181	0.983811823629371	"Different-gender"
"3103-2"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH,CHINESE"	"ENGLISH"	"3103-1"	"FRIENDS"	"uh"	"3103"	99	11181	8.85430641266434	"Different-gender"
"3105-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3105-2"	"PARTNER"	"um"	"3105"	23	9939	2.31411610826039	"Different-gender"
"3105-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3105-2"	"PARTNER"	"uh"	"3105"	93	9939	9.35707817687896	"Different-gender"
"3105-2"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3105-1"	"PARTNER"	"um"	"3105"	35	10240	3.41796875	"Different-gender"
"3105-2"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3105-1"	"PARTNER"	"uh"	"3105"	19	10240	1.85546875	"Different-gender"
"3106-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3106-2"	"FRIENDS"	"um"	"3106"	28	11276	2.48315005321036	"Same-gender"
"3106-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3106-2"	"FRIENDS"	"uh"	"3106"	183	11276	16.2291592763391	"Same-gender"
"3106-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3106-1"	"FRIENDS"	"um"	"3106"	6	10026	0.598444045481747	"Same-gender"
"3106-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3106-1"	"FRIENDS"	"uh"	"3106"	17	10026	1.69559146219828	"Same-gender"
"3107-1"	"Same Room"	"F"	"3X"	"INDIAN"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3107-2"	"FAMILY"	"um"	"3107"	10	10880	0.919117647058823	"Same-gender"
"3107-1"	"Same Room"	"F"	"3X"	"INDIAN"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3107-2"	"FAMILY"	"um"	"3107"	10	10880	0.919117647058823	"Same-gender"
"3107-1"	"Same Room"	"F"	"3X"	"INDIAN"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3107-2"	"FAMILY"	"uh"	"3107"	22	10880	2.02205882352941	"Same-gender"
"3107-2"	"Same Room"	"F"	"5X"	"INDIAN"	"O-LEVEL"	"N/A"	"ENGLISH"	"ENGLISH"	"3107-1"	"FAMILY"	"um"	"3107"	58	10646	5.44805560774	"Same-gender"
"3107-2"	"Same Room"	"F"	"5X"	"INDIAN"	"O-LEVEL"	"N/A"	"ENGLISH"	"ENGLISH"	"3107-1"	"FAMILY"	"uh"	"3107"	228	10646	21.4164944580124	"Same-gender"
"3108-1"	"Same Room"	"F"	"2X"	"MALAY"	"BACHELOR"	"N/A"	"ENGLISH,MALAY"	"ENGLISH"	"3108-2"	"PARTNER"	"um"	"3108"	25	12139	2.05947771645111	"Different-gender"
"3108-1"	"Same Room"	"F"	"2X"	"MALAY"	"BACHELOR"	"N/A"	"ENGLISH,MALAY"	"ENGLISH"	"3108-2"	"PARTNER"	"uh"	"3108"	90	12139	7.41411977922399	"Different-gender"
"3108-2"	"Same Room"	"M"	"2X"	"MALAY"	"BACHELOR"	"N/A"	"ENGLISH,MALAY"	"ENGLISH"	"3108-1"	"PARTNER"	"um"	"3108"	4	12210	0.327600327600328	"Different-gender"
"3108-2"	"Same Room"	"M"	"2X"	"MALAY"	"BACHELOR"	"N/A"	"ENGLISH,MALAY"	"ENGLISH"	"3108-1"	"PARTNER"	"uh"	"3108"	268	12210	21.949221949222	"Different-gender"
"3109-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3109-2"	"PARTNER"	"um"	"3109"	2	8545	0.234055002925688	"Different-gender"
"3109-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3109-2"	"PARTNER"	"uh"	"3109"	29	8545	3.39379754242247	"Different-gender"
"3109-2"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"CHINESE"	"3109-1"	"PARTNER"	"um"	"3109"	19	12153	1.56339998354316	"Different-gender"
"3109-2"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"CHINESE"	"3109-1"	"PARTNER"	"uh"	"3109"	48	12153	3.94964206368798	"Different-gender"
"3110-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3110-2"	"FRIENDS"	"um"	"3110"	4	11578	0.345482812230092	"Different-gender"
"3110-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3110-2"	"FRIENDS"	"uh"	"3110"	26	11578	2.2456382794956	"Different-gender"
"3110-2"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"CHINESE"	"3110-1"	"FRIENDS"	"uh"	"3110"	19	9828	1.93325193325193	"Different-gender"
"3111-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3111-2"	"PARTNER"	"um"	"3111"	39	7612	5.12348922753547	"Different-gender"
"3111-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3111-2"	"PARTNER"	"uh"	"3111"	94	7612	12.348922753547	"Different-gender"
"3111-2"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3111-1"	"PARTNER"	"um"	"3111"	5	9812	0.509580105992662	"Different-gender"
"3111-2"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3111-1"	"PARTNER"	"uh"	"3111"	36	9812	3.66897676314717	"Different-gender"
"3112-1"	"Same Room"	"M"	"3X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"CHINESE"	"3112-2"	"FAMILY"	"um"	"3112"	21	8611	2.43874114504703	"Different-gender"
"3112-1"	"Same Room"	"M"	"3X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"CHINESE"	"3112-2"	"FAMILY"	"uh"	"3112"	59	8611	6.851701312275	"Different-gender"
"3112-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"CHINESE"	"3112-1"	"FAMILY"	"uh"	"3112"	44	8993	4.89269431780273	"Different-gender"
"3113-1"	"Same Room"	"F"	"3X"	"CHINESE"	"DIPLOMA"	"N/A"	"ENGLISH"	"ENGLISH"	"3113-2"	"FAMILY"	"um"	"3113"	18	9896	1.81891673403395	"Same-gender"
"3113-1"	"Same Room"	"F"	"3X"	"CHINESE"	"DIPLOMA"	"N/A"	"ENGLISH"	"ENGLISH"	"3113-2"	"FAMILY"	"uh"	"3113"	150	9896	15.1576394502829	"Same-gender"
"3113-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3113-1"	"FAMILY"	"um"	"3113"	36	11306	3.18415000884486	"Same-gender"
"3113-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3113-1"	"FAMILY"	"uh"	"3113"	68	11306	6.01450557226252	"Same-gender"
"3114-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3114-2"	"FRIENDS"	"um"	"3114"	27	12479	2.16363490664316	"Same-gender"
"3114-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3114-2"	"FRIENDS"	"uh"	"3114"	72	12479	5.76969308438176	"Same-gender"
"3114-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3114-1"	"FRIENDS"	"um"	"3114"	3	6189	0.484730974309258	"Same-gender"
"3114-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3114-1"	"FRIENDS"	"uh"	"3114"	5	6189	0.807884957182097	"Same-gender"
"3115-1"	"Same Room"	"F"	"3X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"CHINESE"	"3115-2"	"FRIENDS"	"um"	"3115"	19	12847	1.47894450066163	"Same-gender"
"3115-1"	"Same Room"	"F"	"3X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"CHINESE"	"3115-2"	"FRIENDS"	"uh"	"3115"	258	12847	20.0825095353001	"Same-gender"
"3115-2"	"Same Room"	"F"	"3X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"CHINESE"	"3115-1"	"FRIENDS"	"um"	"3115"	5	12689	0.394042083694539	"Same-gender"
"3115-2"	"Same Room"	"F"	"3X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"CHINESE"	"3115-1"	"FRIENDS"	"uh"	"3115"	57	12689	4.49207975411774	"Same-gender"
"3116-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3116-2"	"FRIENDS"	"um"	"3116"	2	12792	0.156347717323327	"Same-gender"
"3116-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3116-2"	"FRIENDS"	"uh"	"3116"	96	12792	7.5046904315197	"Same-gender"
"3116-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3116-1"	"FRIENDS"	"um"	"3116"	43	13042	3.29704033123754	"Same-gender"
"3116-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3116-1"	"FRIENDS"	"uh"	"3116"	59	13042	4.52384603588407	"Same-gender"
"3117-1"	"Same Room"	"M"	"4X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3117-2"	"FRIENDS"	"um"	"3117"	47	11957	3.93075186083466	"Different-gender"
"3117-1"	"Same Room"	"M"	"4X"	"CHINESE"	"BACHELOR"	"N/A"	"ENGLISH"	"ENGLISH"	"3117-2"	"FRIENDS"	"uh"	"3117"	139	11957	11.6249895458727	"Different-gender"
"3117-2"	"Same Room"	"F"	"5X"	"CHINESE"	"O-LEVEL"	"N/A"	"ENGLISH"	"ENGLISH"	"3117-1"	"FRIENDS"	"um"	"3117"	99	7508	13.1859350026638	"Different-gender"
"3117-2"	"Same Room"	"F"	"5X"	"CHINESE"	"O-LEVEL"	"N/A"	"ENGLISH"	"ENGLISH"	"3117-1"	"FRIENDS"	"uh"	"3117"	565	7508	75.253063399041	"Different-gender"
"3118-1"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3118-2"	"FRIENDS"	"um"	"3118"	21	11839	1.773798462708	"Different-gender"
"3118-1"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3118-2"	"FRIENDS"	"uh"	"3118"	62	11839	5.23692879466171	"Different-gender"
"3118-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3118-1"	"FRIENDS"	"um"	"3118"	29	9754	2.97313922493336	"Different-gender"
"3118-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3118-1"	"FRIENDS"	"uh"	"3118"	52	9754	5.33114619643223	"Different-gender"
"3119-1"	"Same Room"	"M"	"1X"	"CHINESE"	"DIPLOMA"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3119-2"	"FRIENDS"	"um"	"3119"	13	8182	1.58885358103153	"Same-gender"
"3119-1"	"Same Room"	"M"	"1X"	"CHINESE"	"DIPLOMA"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3119-2"	"FRIENDS"	"uh"	"3119"	35	8182	4.27768271816182	"Same-gender"
"3119-2"	"Same Room"	"M"	"1X"	"CHINESE"	"DIPLOMA"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3119-1"	"FRIENDS"	"um"	"3119"	27	14229	1.89753320683112	"Same-gender"
"3119-2"	"Same Room"	"M"	"1X"	"CHINESE"	"DIPLOMA"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3119-1"	"FRIENDS"	"uh"	"3119"	75	14229	5.27092557453089	"Same-gender"
"3120-1"	"Same Room"	"F"	"3X"	"CHINESE"	"DIPLOMA"	"N/A"	"ENGLISH"	"ENGLISH"	"3120-2"	"FRIENDS"	"uh"	"3120"	20	5800	3.44827586206897	"Same-gender"
"3120-2"	"Same Room"	"F"	"3X"	"CHINESE"	"DIPLOMA"	"N/A"	"ENGLISH"	"ENGLISH"	"3120-1"	"FRIENDS"	"um"	"3120"	1	9523	0.105008925758689	"Same-gender"
"3120-2"	"Same Room"	"F"	"3X"	"CHINESE"	"DIPLOMA"	"N/A"	"ENGLISH"	"ENGLISH"	"3120-1"	"FRIENDS"	"uh"	"3120"	8	9523	0.840071406069516	"Same-gender"
"3121-1"	"Same Room"	"F"	"2X"	"MALAY"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3121-2"	"FRIENDS"	"um"	"3121"	21	11894	1.76559609887338	"Same-gender"
"3121-1"	"Same Room"	"F"	"2X"	"MALAY"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3121-2"	"FRIENDS"	"uh"	"3121"	31	11894	2.60635614595594	"Same-gender"
"3121-2"	"Same Room"	"F"	"2X"	"INDIAN"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3121-1"	"FRIENDS"	"um"	"3121"	51	15484	3.29372255231206	"Same-gender"
"3121-2"	"Same Room"	"F"	"2X"	"INDIAN"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3121-1"	"FRIENDS"	"uh"	"3121"	75	15484	4.84370963575303	"Same-gender"
"3122-1"	"Same Room"	"F"	"5X"	"CHINESE"	"DIPLOMA"	"N/A"	"ENGLISH"	"ENGLISH"	"3122-2"	"FRIENDS"	"um"	"3122"	12	13479	0.890273759180948	"Same-gender"
"3122-1"	"Same Room"	"F"	"5X"	"CHINESE"	"DIPLOMA"	"N/A"	"ENGLISH"	"ENGLISH"	"3122-2"	"FRIENDS"	"uh"	"3122"	281	13479	20.8472438608205	"Same-gender"
"3122-2"	"Same Room"	"F"	"6X"	"CHINESE"	"DIPLOMA"	"RETIRED"	"ENGLISH"	"ENGLISH"	"3122-1"	"FRIENDS"	"um"	"3122"	33	6707	4.92023259281348	"Same-gender"
"3122-2"	"Same Room"	"F"	"6X"	"CHINESE"	"DIPLOMA"	"RETIRED"	"ENGLISH"	"ENGLISH"	"3122-1"	"FRIENDS"	"uh"	"3122"	128	6707	19.084538541822	"Same-gender"
"3123-1"	"Same Room"	"F"	"3X"	"CHINESE"	"BACHELOR"	"PART-TIME"	"ENGLISH"	"ENGLISH"	"3123-2"	"FRIENDS"	"um"	"3123"	19	6855	2.77169948942378	"Same-gender"
"3123-1"	"Same Room"	"F"	"3X"	"CHINESE"	"BACHELOR"	"PART-TIME"	"ENGLISH"	"ENGLISH"	"3123-2"	"FRIENDS"	"uh"	"3123"	29	6855	4.23048869438366	"Same-gender"
"3123-2"	"Same Room"	"F"	"3X"	"MALAY"	"BACHELOR"	"PART-TIME"	"ENGLISH"	"ENGLISH"	"3123-1"	"FRIENDS"	"um"	"3123"	15	7748	1.93598347960764	"Same-gender"
"3123-2"	"Same Room"	"F"	"3X"	"MALAY"	"BACHELOR"	"PART-TIME"	"ENGLISH"	"ENGLISH"	"3123-1"	"FRIENDS"	"uh"	"3123"	26	7748	3.35570469798658	"Same-gender"
"3124-1"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"CHINESE"	"3124-2"	"FRIENDS"	"um"	"3124"	27	9819	2.74977085242896	"Different-gender"
"3124-1"	"Same Room"	"M"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"CHINESE"	"3124-2"	"FRIENDS"	"uh"	"3124"	43	9819	4.37926469090539	"Different-gender"
"3124-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3124-1"	"FRIENDS"	"um"	"3124"	5	12099	0.413257293991239	"Different-gender"
"3124-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"ENGLISH"	"3124-1"	"FRIENDS"	"uh"	"3124"	52	12099	4.29787585750888	"Different-gender"
"3125-1"	"Same Room"	"M"	"3X"	"CHINESE"	"BACHELOR"	"EXECUTIVE"	"ENGLISH"	"CHINESE"	"3125-2"	"FRIENDS"	"um"	"3125"	44	9307	4.7276243687547	"Different-gender"
"3125-1"	"Same Room"	"M"	"3X"	"CHINESE"	"BACHELOR"	"EXECUTIVE"	"ENGLISH"	"CHINESE"	"3125-2"	"FRIENDS"	"uh"	"3125"	107	9307	11.4967228967444	"Different-gender"
"3125-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"SELF-EMPLOYED"	"ENGLISH"	"CHINESE"	"3125-1"	"FRIENDS"	"um"	"3125"	58	13349	4.34489474867031	"Different-gender"
"3125-2"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"SELF-EMPLOYED"	"ENGLISH"	"CHINESE"	"3125-1"	"FRIENDS"	"uh"	"3125"	110	13349	8.24031762678852	"Different-gender"
"3126-1"	"Same Room"	"F"	"2X"	"CHINESE"	"BACHELOR"	"STUDENT"	"ENGLISH"	"CHINESE"	"3126-2"	"FRIENDS"	"um"	"3126"	7	11711	0.597728631201434	"Same-gender"
