SCD	speaker	tmin	tmax	text
3003-2 	B:	7091.499	7095.462	for mine says I saw you Anna what what describe the boy beside her
3003-1 	A:	7091.757	7096.47	<S>
3003-2 	B:	7095.462	7102.299	<Z>
3003-1 	A:	7096.47	7100.91	the boy is wearing red in blue shoes and in a grey shirt
3003-1 	A:	7100.91	7105.72	<S>
3003-2 	B:	7102.299	7103.274	ya correct
3003-2 	B:	7103.274	7105.199	and he's not saying anything either
3003-2 	B:	7105.199	7109.787	<S>
3003-1 	A:	7105.72	7110.428	for me he's saying Anne [ah] Sue where are you
3003-2 	B:	7109.787	7113.149	[oh] mine he's saying (um) Sue where are you okay your turn to guess
3003-1 	A:	7110.428	7113.628	<S>
3003-2 	B:	7113.149	7127.874	<S>
3003-1 	A:	7113.628	7114.205	<Z>
3003-1 	A:	7114.205	7116.518	<S>
3003-1 	A:	7116.518	7119.425	the green signboard at the front
3003-1 	A:	7119.425	7123.738	Farm Shop does it say pea shoots half price
3003-1 	A:	7123.738	7131.768	<S>
3003-2 	B:	7127.874	7130.755	[oh] mine says young pea shoots available here
3003-2 	B:	7130.755	7132.287	<S>
3003-1 	A:	7131.768	7132.443	nice
3003-2 	B:	7132.287	7134.124	[eh] we're we're quite in good at this game [eh]
3003-1 	A:	7132.443	7133.968	<S>
3003-1 	A:	7133.968	7136.768	does it have a cat in front
3003-2 	B:	7134.124	7136.674	<S>
3003-2 	B:	7136.674	7137.824	a grey cat ya
3003-1 	A:	7136.768	7149.196	<S>
3003-2 	B:	7137.824	7139.062	<S>
3003-2 	B:	7139.062	7141.399	(um) I am I'm guessing
3003-2 	B:	7141.399	7142.337	<S>
3003-2 	B:	7142.337	7143.849	the tractor
3003-2 	B:	7143.849	7145.937	like the fence in front of the tractor
3003-2 	B:	7145.937	7146.449	<S>
3003-2 	B:	7146.449	7148.712	yours doesn't says nature trail
3003-2 	B:	7148.712	7158.862	<S>
3003-1 	A:	7149.196	7154.896	mine says nature trail with a bee a butterfly and a
3003-1 	A:	7154.896	7171.175	<S>
3003-2 	B:	7158.862	7160.312	I don't have anything else
3003-2 	B:	7160.312	7161.062	<S>
3003-2 	B:	7161.062	7162.75	I just have a bee and a butterfly
3003-2 	B:	7162.75	7164.1	<S>
3003-2 	B:	7164.1	7165.937	is that a butterfly it looks like a fly though
3003-2 	B:	7165.937	7168.253	<S>
3003-2 	B:	7168.253	7169.637	they both can fly (ppl)
3003-2 	B:	7169.637	7171.112	wait what else do you have
3003-2 	B:	7171.112	7171.725	<S>
3003-1 	A:	7171.175	7172.58	okay in the center
3003-2 	B:	7171.725	7174.9	wait wait what do you what do you have in your nature trail which I don't
3003-1 	A:	7172.58	7175.355	<S>
3003-2 	B:	7174.9	7177.425	<S>
3003-1 	A:	7175.355	7176.442	a bee hive
3003-1 	A:	7176.442	7182.773	<S>
3003-2 	B:	7177.425	7178.675	like a honeycomb
3003-2 	B:	7178.675	7190.022	<S>
3003-1 	A:	7182.773	7185.56	(um) in the center of the photo
3003-1 	A:	7185.56	7186.61	<S>
3003-1 	A:	7186.61	7188.91	is there a artist painting
3003-1 	A:	7188.91	7205.481	<S>
3003-2 	B:	7190.022	7192.27	yeah and he's he has like a
3003-2 	B:	7192.27	7193.582	red beret
3003-2 	B:	7193.582	7194.145	<S>
3003-2 	B:	7194.145	7196.432	he he has like a typical old man
3003-2 	B:	7196.432	7197.07	<S>
3003-2 	B:	7197.07	7198.907	hair cut if grey hair
3003-2 	B:	7198.907	7202.56	brown white stripes which honestly I think is such a look
3003-2 	B:	7202.56	7203.347	<S>
3003-2 	B:	7203.347	7205.76	(um) blue pants and grey shoes
3003-1 	A:	7205.481	7207.681	no it reminds me of the find
3003-2 	B:	7205.76	7208.347	<S>
3003-1 	A:	7207.681	7209.481	is it Waldorf (ppb)
3003-2 	B:	7208.347	7213.52	Waldo yeah find Waldo I'm [oh] he's pending something but there's nothing on the canvas
3003-1 	A:	7209.481	7214.574	<S>
3003-2 	B:	7213.52	7218.933	<S>
3003-1 	A:	7214.574	7216.436	he sold his painting something
3003-1 	A:	7216.436	7217.774	that cannot be seen
3003-1 	A:	7217.774	7220.549	<S>
3003-2 	B:	7218.933	7220.631	yeah like the canvas is white
3003-1 	A:	7220.549	7221.761	and beside
3003-2 	B:	7220.631	7224.85	and his brush is also white so maybe he just painting like one of those white
3003-1 	A:	7221.761	7230.664	<S>
3003-2 	B:	7224.85	7225.4	<S>
3003-2 	B:	7225.4	7227.35	paintings like you see in museums
3003-2 	B:	7227.35	7227.975	<S>
3003-2 	B:	7227.975	7229.55	people always like freak out on them
3003-2 	B:	7229.55	7236.155	<S>
3003-1 	A:	7230.664	7232.977	(um) and beside him (uh)
3003-1 	A:	7232.977	7236.139	two sheep's one of them is eating grass
3003-1 	A:	7236.139	7242.042	<S>
3003-2 	B:	7236.155	7238.593	[oh] mine is just two ships they're not eating anything
3003-2 	B:	7238.593	7239.318	<S>
3003-2 	B:	7239.318	7240.605	(mm) they just like standing there
3003-2 	B:	7240.605	7245.553	<S>
3003-1 	A:	7242.042	7242.83	can I see
3003-1 	A:	7242.83	7252.805	<S>
3003-2 	B:	7245.553	7246.515	he's just eating grass
3003-2 	B:	7246.515	7249.94	<S>
3003-2 	B:	7249.94	7251.24	how in a desk are bit and though
3003-2 	B:	7251.24	7256.386	<S>
3003-1 	A:	7252.805	7255.168	it can be whatever I want it to be
3003-1 	A:	7255.168	7268.991	<S>
3003-2 	B:	7256.386	7259.911	(um) does your says charity
3003-2 	B:	7259.911	7261.511	bring and buy sell
3003-2 	B:	7261.511	7263.536	<S>
3003-2 	B:	7263.536	7265.561	it's a pink colour
3003-2 	B:	7265.561	7265.998	<S>
3003-2 	B:	7265.998	7267.111	banner thing
3003-2 	B:	7267.111	7272.106	<S>
3003-1 	A:	7268.991	7269.706	fine
3003-1 	A:	7269.706	7273.368	says Fun Day and it's a wide banner
3003-2 	B:	7272.106	7273.693	no beside beside Fun Day
3003-1 	A:	7273.368	7276.818	<S>
3003-2 	B:	7273.693	7274.593	<S>
3003-2 	B:	7274.593	7276.106	there's like a stand with words
3003-2 	B:	7276.106	7277.381	<S>
3003-1 	A:	7276.818	7278.006	I do not
3003-2 	B:	7277.381	7280.993	in bit~ it's in between Fun Day and the found shop no
3003-1 	A:	7278.006	7279.343	I do not have a stand
3003-1 	A:	7279.343	7295.694	<S>
3003-2 	B:	7280.993	7285.881	<S>
3003-2 	B:	7285.881	7286.993	(err) you don't have it
3003-2 	B:	7286.993	7287.919	<S>
3003-2 	B:	7287.919	7289.656	(err) I am guessing
3003-2 	B:	7289.656	7293.706	you do not have a random white cycle right beside Fun Day either
3003-2 	B:	7293.706	7295.701	<S>
3003-1 	A:	7295.694	7296.694	I don't have it
3003-2 	B:	7295.701	7296.664	you don't you don't have this
3003-2 	B:	7296.664	7309.721	<S>
3003-1 	A:	7296.694	7300.644	<S>
3003-1 	A:	7300.644	7301.807	at the
3003-1 	A:	7301.807	7303.397	bottom left corner
3003-1 	A:	7303.397	7306.134	<S>
3003-1 	A:	7306.134	7309.535	a woman in a green dress saying go go
3003-1 	A:	7309.535	7312.915	<S>
3003-2 	B:	7309.721	7311.896	yes I have that she's wearing red shoes
3003-2 	B:	7311.896	7321.511	<S>
3003-1 	A:	7312.915	7314.565	beside her is this (um)
3003-1 	A:	7314.565	7316.39	<S>
3003-1 	A:	7316.39	7317.677	a blue sweater
3003-1 	A:	7317.677	7318.152	<S>
3003-1 	A:	7318.152	7319.077	with a green cap
3003-1 	A:	7319.077	7319.915	<S>
3003-1 	A:	7319.915	7321.002	with his hands up
3003-1 	A:	7321.002	7325.478	<S>
3003-2 	B:	7321.511	7325.187	yeah he looks like he's doing like the #Macarena# or something like that right
3003-2 	B:	7325.187	7333.222	<S>
3003-1 	A:	7325.478	7326.365	and then (um)
3003-1 	A:	7326.365	7327.315	<S>
3003-1 	A:	7327.315	7330.023	beside the woman there's also like three
3003-1 	A:	7330.023	7330.535	<S>
3003-1 	A:	7330.535	7331.848	bowling pins
3003-1 	A:	7331.848	7335.085	<S>
3003-2 	B:	7333.222	7335.059	no I don't have any bowling pins
3003-2 	B:	7335.059	7339.047	<S>
3003-1 	A:	7335.085	7338.736	[oh] and I saw the white circle that you were talking about
3003-1 	A:	7338.736	7344.188	<S>
3003-2 	B:	7339.047	7340.422	I don't have any bowling pins
3003-2 	B:	7340.422	7340.909	<S>
3003-2 	B:	7340.909	7343.922	(um) do you have the two people in the potato side
3003-2 	B:	7343.922	7345.909	<S>
3003-1 	A:	7344.188	7345.263	yes I have it
3003-1 	A:	7345.263	7350.409	<S>
3003-2 	B:	7345.909	7347.984	okay then who who's in front
3003-2 	B:	7347.984	7354.062	<S>
3003-1 	A:	7350.409	7353.183	the boy in blue and green
3003-1 	A:	7353.183	7364.671	<S>
3003-2 	B:	7354.062	7355.587	[oh] mine is only the white and blue
3003-2 	B:	7355.587	7356.062	<S>
3003-2 	B:	7356.062	7357.337	like the white solid in blue
3003-2 	B:	7357.337	7358.512	<S>
3003-2 	B:	7358.512	7360.469	and to me like they're on
3003-2 	B:	7360.469	7364.137	they are like equal footing I guess I don't know the girl looks like she's falling
3003-2 	B:	7364.137	7367.497	<S>
3003-1 	A:	7364.671	7367.896	is the girl in yellow with yellow hair
3003-2 	B:	7367.497	7369.085	ya she has like a
3003-1 	A:	7367.896	7370.471	does the girl has yellow hair
3003-2 	B:	7369.085	7372.773	<Z>
3003-1 	A:	7370.471	7372.546	<Z>
3003-1 	A:	7372.546	7383.122	<S>
3003-2 	B:	7372.773	7374.948	I just realized what you said okay (um)
3003-2 	B:	7374.948	7378.59	and like her shirt is like a looks a bit like the Buzzfeed logo
3003-2 	B:	7378.59	7379.728	<S>
3003-2 	B:	7379.728	7382.016	how many ducks do you have in your picture
3003-2 	B:	7382.016	7389.286	<S>
3003-1 	A:	7383.122	7386.272	I have three ducks one white
3003-1 	A:	7386.272	7388.61	and two with
3003-1 	A:	7388.61	7389.872	<S>
3003-2 	B:	7389.286	7391.686	it looks like the advice duck that kind right ya
3003-1 	A:	7389.872	7391.572	(ppb) yes
3003-1 	A:	7391.572	7396.935	<S>
3003-2 	B:	7391.686	7392.549	<S>
3003-2 	B:	7392.549	7393.149	okay
3003-2 	B:	7393.149	7395.649	(uh) (um) do you have a stick man in your tractor
3003-2 	B:	7395.649	7402.337	<S>
3003-1 	A:	7396.935	7398.347	yes I do
3003-1 	A:	7398.347	7405.148	<S>
3003-2 	B:	7402.337	7404.074	(um)do you have a pear
3003-2 	B:	7404.074	7405.137	<S>
3003-2 	B:	7405.137	7406.124	at your Farm Shop
3003-1 	A:	7405.148	7407.31	and an and an apple
3003-2 	B:	7406.124	7407.337	<S>
3003-1 	A:	7407.31	7408.973	<S>
3003-2 	B:	7407.337	7408.287	no just a pear
3003-2 	B:	7408.287	7411.022	<S>
3003-1 	A:	7408.973	7411.535	I have both a pear and an apple
3003-2 	B:	7411.022	7415.21	I have pear and then carrots to the side I have three carrots to the side with peas
3003-1 	A:	7411.535	7415.86	<S>
3003-2 	B:	7415.21	7421.448	<S>
3003-1 	A:	7415.86	7416.898	I have
3003-1 	A:	7416.898	7420.773	a drawing of a p~ of peas at the side
3003-1 	A:	7420.773	7421.511	<S>
3003-2 	B:	7421.448	7422.36	no carrot
3003-1 	A:	7421.511	7423.436	is a it's a separate drawing
3003-2 	B:	7422.36	7425.035	<S>
3003-1 	A:	7423.436	7427.761	<S>
3003-2 	B:	7425.035	7427.41	ya [lah] is a separate drawing from the pear
3003-2 	B:	7427.41	7428.46	<S>
3003-1 	A:	7427.761	7429.673	yeah but for my
3003-2 	B:	7428.46	7430.418	but the carrot and peas are one
3003-1 	A:	7429.673	7431.573	<S>
3003-2 	B:	7430.418	7431.706	or you don't have the carrots
3003-1 	A:	7431.573	7432.773	I don't have the carrot
3003-2 	B:	7431.706	7432.868	<S>
3003-1 	A:	7432.773	7437.374	<S>
3003-2 	B:	7432.868	7433.668	okay
3003-2 	B:	7433.668	7434.281	<S>
3003-2 	B:	7434.281	7436.638	(err) how many mountains you have in the background
3003-2 	B:	7436.638	7437.026	<S>
3003-2 	B:	7437.026	7438.026	like how many mounds
3003-1 	A:	7437.374	7438.549	I have
3003-2 	B:	7438.026	7440.688	<S>
3003-1 	A:	7438.549	7440.411	three mouse
3003-1 	A:	7440.411	7442.886	<S>
3003-2 	B:	7440.688	7443.486	three and then like one like jagged jagged thing right
3003-1 	A:	7442.886	7443.674	yes
3003-2 	B:	7443.486	7444.149	okay
3003-1 	A:	7443.674	7449.224	<S>
3003-2 	B:	7444.149	7444.949	<S>
3003-2 	B:	7444.949	7447.949	(um) the signboard hanging on the door what colour is it
3003-2 	B:	7447.949	7451.249	<S>
3003-1 	A:	7449.224	7451.387	it's yellow
3003-2 	B:	7451.249	7452.089	okay same
3003-1 	A:	7451.387	7479.938	<S>
3003-2 	B:	7452.089	7454.227	<S>
3003-2 	B:	7454.227	7457.564	okay shall we like compare our pictures and then we see what's the difference let's count
3003-2 	B:	7457.564	7459.339	<S>
3003-2 	B:	7459.339	7461.89	[oh] you don't I don't have this okay wait let's count [ah]
3003-2 	B:	7461.89	7465.347	<S>
3003-2 	B:	7465.347	7465.935	to
3003-2 	B:	7465.935	7469.722	<S>
3003-2 	B:	7469.722	7470.61	for
3003-2 	B:	7470.61	7471.16	<S>
3003-2 	B:	7471.16	7473.92	okay wait wait let let's describe the thing
3003-2 	B:	7473.92	7478.281	so the first difference is you have peas and I have carrots
3003-2 	B:	7478.281	7484.691	<S>
3003-1 	A:	7479.938	7484.55	second difference is I have apple and you only have the pear
3003-1 	A:	7484.55	7490.274	<S>
3003-2 	B:	7484.691	7487.691	and then we third difference is (um)
3003-2 	B:	7487.691	7488.953	<S>
3003-2 	B:	7488.953	7492.581	yours says peas shoots half price
3003-1 	A:	7490.274	7492.688	Pea shoots half price
3003-2 	B:	7492.581	7494.881	mine says young peas available here
3003-1 	A:	7492.688	7505.013	<S>
3003-2 	B:	7494.881	7496.031	<S>
3003-2 	B:	7496.031	7498.661	and then the fourth difference is it fourth
3003-2 	B:	7498.661	7499.786	one two three four
3003-2 	B:	7499.786	7500.936	the fourth one
3003-2 	B:	7500.936	7504.654	I have a sign which says charity bring and buy sale yours doesn't
3003-2 	B:	7504.654	7513.637	<S>
3003-1 	A:	7505.013	7509.014	and the next difference is in front of the signboard
3003-1 	A:	7509.014	7509.801	<S>
3003-1 	A:	7509.801	7512.301	I have bowling pins and you don't
3003-1 	A:	7512.301	7522.501	<S>
3003-2 	B:	7513.637	7514.812	and then
3003-2 	B:	7514.812	7515.962	the sixth
3003-2 	B:	7515.962	7520.87	difference is that your boy is wearing pants while mine is in a potato sack
3003-2 	B:	7520.87	7529.138	<S>
3003-1 	A:	7522.501	7525.477	and then (um) the next difference is
3003-1 	A:	7525.477	7526.327	<S>
3003-1 	A:	7526.327	7528.739	the children at the right corner
3003-1 	A:	7528.739	7531.059	<S>
3003-2 	B:	7529.138	7529.85	<Z>
3003-2 	B:	7529.85	7535.463	<S>
3003-1 	A:	7531.059	7534.589	my boys says Anna Sue where are you
3003-1 	A:	7534.589	7540.777	<S>
3003-2 	B:	7535.463	7536.963	that sounds like scooby doo
3003-2 	B:	7536.963	7538.513	is it seventh now
3003-2 	B:	7538.513	7539.801	<S>
3003-2 	B:	7539.801	7541.138	is it the seventh difference
3003-1 	A:	7540.777	7542.939	I lost count (ppl)
3003-2 	B:	7541.138	7541.949	<S>
3003-2 	B:	7541.949	7543.03	I think it's the seventh
3003-1 	A:	7542.939	7547.627	<S>
3003-2 	B:	7543.03	7546.917	mine says (um) just Sue where are you and then the I saw you Anna
3003-2 	B:	7546.917	7548.567	<S>
3003-1 	A:	7547.627	7550.089	from my bush right
3003-2 	B:	7548.567	7549.58	eighth
3003-2 	B:	7549.58	7550.417	ya
3003-1 	A:	7550.089	7552.639	(um) there are flowers while yours don't
3003-2 	B:	7550.417	7552.73	<S>
3003-1 	A:	7552.639	7560.164	<S>
3003-2 	B:	7552.73	7556.242	and then for the ninth difference is your one of your sh~
3003-2 	B:	7556.242	7559.705	one of your lamb is eating grass while mine isn't
3003-2 	B:	7559.705	7566.992	<S>
3003-1 	A:	7560.164	7564.876	Kay then the next difference is that the nature trail signboard
3003-1 	A:	7564.876	7566.664	mine has a bee hive (ppb)
3003-1 	A:	7566.664	7577.839	<S>
3003-2 	B:	7566.992	7570.263	and then for the eleventh difference is
3003-2 	B:	7570.263	7573.68	that (um) the artist you have
3003-2 	B:	7573.68	7577.03	has pieces of paper beside him whereas mine doesn't
3003-2 	B:	7577.03	7579.218	<S>
3003-1 	A:	7577.839	7578.563	is that it
3003-1 	A:	7578.563	7581.313	<S>
3003-2 	B:	7579.218	7580.868	I think there's supposed to be one more
3003-2 	B:	7580.868	7583.993	<S>
3003-1 	A:	7581.313	7583.013	how many differences are there in to
3003-1 	A:	7583.013	7598.363	<S>
3003-2 	B:	7583.993	7586.305	twelve wait let us count one two
3003-2 	B:	7586.305	7587.143	<S>
3003-2 	B:	7587.143	7588.343	three four
3003-2 	B:	7588.343	7589.168	five
3003-2 	B:	7589.168	7590.018	<S>
3003-2 	B:	7590.018	7590.743	six
3003-2 	B:	7590.743	7592.18	<S>
3003-2 	B:	7592.18	7596.056	seven eight nine ten eleven twelve correct [lor]
3003-2 	B:	7596.056	7596.706	<S>
3003-2 	B:	7596.706	7598.293	ya we miscounted okay
3003-2 	B:	7598.293	7603.181	<S>
3003-1 	A:	7598.363	7599.051	think there's another
3003-1 	A:	7599.051	7606.838	<S>
3003-2 	B:	7603.181	7605.893	we played it the wrong why did you just only show me this
3003-2 	B:	7605.893	7609.743	<S>
3003-1 	A:	7606.838	7608.175	are we suppose to play like that
3003-1 	A:	7608.175	7614.3	<S>
3003-2 	B:	7609.743	7610.406	#nani#
3003-2 	B:	7610.406	7620.631	<S>
3003-1 	A:	7614.3	7616.763	I think there's another photo behind the beach
3003-1 	A:	7616.763	7623.563	<S>
3003-2 	B:	7620.631	7621.569	I'm so confused
3003-2 	B:	7621.569	7630.219	<S>
3003-1 	A:	7623.563	7625.5	this and this are the same
3003-1 	A:	7625.5	7626.325	<S>
3003-1 	A:	7626.325	7627.475	this and this are the same
3003-1 	A:	7627.475	7634.575	<S>
3003-2 	B:	7630.219	7631.031	<Z>
3003-2 	B:	7631.031	7636.444	<S>
3003-1 	A:	7634.575	7635.275	<Z>
3003-1 	A:	7635.275	7638.323	<S>
3003-2 	B:	7636.444	7637.494	I guess wait
3003-2 	B:	7637.494	7638.319	<S>
3003-2 	B:	7638.319	7639.781	wait are are there like
3003-1 	A:	7638.323	7639.5	or you wanna put in the phone
3003-1 	A:	7639.5	7645.687	<S>
3003-2 	B:	7639.781	7640.531	<S>
3003-2 	B:	7640.531	7642.681	was that supposed to be a card game
3003-2 	B:	7642.681	7647.819	<S>
3003-1 	A:	7645.687	7646.975	there are no cards here
3003-1 	A:	7646.975	7649.062	<S>
3003-2 	B:	7647.819	7649.157	okay then
3003-1 	A:	7649.062	7651.162	what about your side do you have cards there
3003-2 	B:	7649.157	7650.994	<S>
3003-2 	B:	7650.994	7652.232	I don't have a table here
3003-1 	A:	7651.162	7652.162	<S>
3003-1 	A:	7652.162	7653.462	[oh] okay
3003-2 	B:	7652.232	7653.282	<S>
3003-2 	B:	7653.282	7654.894	and then I didn't know you have a table there
3003-1 	A:	7653.462	7655.949	<S>
3003-2 	B:	7654.894	7661.869	<S>
3003-1 	A:	7655.949	7657.274	it's a shelf
3003-1 	A:	7657.274	7658.237	<S>
3003-1 	A:	7658.237	7659.462	there's a drawer though
3003-1 	A:	7659.462	7660.674	<S>
3003-1 	A:	7660.674	7661.987	there's nothing in the drawer
3003-2 	B:	7661.869	7665.219	[oh] I realise I'm on the other side of the desk so I don't have anything
3003-1 	A:	7661.987	7665.599	<S>
3003-2 	B:	7665.219	7666.557	<S>
3003-1 	A:	7665.599	7666.712	<Z>
3003-2 	B:	7666.557	7669.382	(uh) can you stop with your fake laughter
3003-1 	A:	7666.712	7670.924	<S>
3003-2 	B:	7669.382	7672.145	<S>
3003-1 	A:	7670.924	7672.186	I'm so sorry
3003-2 	B:	7672.145	7673.707	wait let me read this thing
3003-1 	A:	7672.186	7675.624	<S>
3003-2 	B:	7673.707	7680.32	<S>
3003-1 	A:	7675.624	7677.586	is it do you feel cold
3003-1 	A:	7677.586	7678.511	<S>
3003-1 	A:	7678.511	7680.236	I'm starting to feel a little bit cold [eh]
3003-1 	A:	7680.236	7685.124	<S>
3003-2 	B:	7680.32	7683.52	yeah me too but it's okay I think our time's ending so it doesn't matter
3003-2 	B:	7683.52	7686.232	<S>
3003-1 	A:	7685.124	7686.374	what time is it
3003-2 	B:	7686.232	7687.482	Mister Wolf
3003-1 	A:	7686.374	7707.348	<S>
3003-2 	B:	7687.482	7688.62	<S>
3003-2 	B:	7688.62	7689.457	okay now
3003-2 	B:	7689.457	7690.732	<S>
3003-2 	B:	7690.732	7694.432	we have okay we try to find all twelve difference differences okay
3003-2 	B:	7694.432	7696.982	<S>
3003-2 	B:	7696.982	7697.57	K
3003-2 	B:	7697.57	7699.595	can you hold it straight
3003-2 	B:	7699.595	7702.895	<S>
3003-2 	B:	7702.895	7706.108	okay describe to me your picture like what do you see
3003-2 	B:	7706.108	7770.332	<S>
3003-1 	A:	7707.348	7709.148	at the toy shop
3003-1 	A:	7709.148	7713.601	there are two yellow teddy bears one in a
3003-1 	A:	7713.601	7715.698	vest and one with a ribbon
3003-1 	A:	7715.698	7716.779	<S>
3003-1 	A:	7716.779	7719.434	then for my pharmac~ pharmacy
3003-1 	A:	7719.434	7720.959	the door is blue
3003-1 	A:	7720.959	7723.684	and it has a poster which says
3003-1 	A:	7723.684	7726.959	shine all day with pearl toothpaste
3003-1 	A:	7726.959	7727.672	<S>
3003-1 	A:	7727.672	7731.649	and then (um) in between the pharmacy and the sales
3003-1 	A:	7731.649	7732.887	betting shop
3003-1 	A:	7732.887	7734.924	there are three ducks
3003-1 	A:	7734.924	7736.137	eating food
3003-1 	A:	7736.137	7737.112	on the floor
3003-1 	A:	7737.112	7738.087	<S>
3003-1 	A:	7738.087	7743.247	and then also like in the sky in between the pharmacy and the betting shop there's a aeroplane
3003-1 	A:	7743.247	7745.784	<S>
3003-1 	A:	7745.784	7749.159	and for the betting shop it's green in colour
3003-1 	A:	7749.159	7749.609	<S>
3003-1 	A:	7749.609	7751.709	with a mannequin of a man
3003-1 	A:	7751.709	7752.472	<S>
3003-1 	A:	7752.472	7756.159	(um) with a magician hat and he's wearing all white
3003-1 	A:	7756.159	7758.234	<S>
3003-1 	A:	7758.234	7759.697	for the
3003-1 	A:	7759.697	7762.659	antique shop in front of the betting one
3003-1 	A:	7762.659	7764.821	<S>
3003-1 	A:	7764.821	7767.834	has a blue banner that says we sell antique
3003-1 	A:	7767.834	7768.784	<S>
3003-1 	A:	7768.784	7769.584	do you have it
3003-1 	A:	7769.584	7771.134	<S>
3003-2 	B:	7770.332	7771.695	you just continue describing
3003-1 	A:	7771.134	7771.984	okay
3003-2 	B:	7771.695	7865.448	<S>
3003-1 	A:	7771.984	7772.746	<Z>
3003-1 	A:	7772.746	7773.609	there's a
3003-1 	A:	7773.609	7776.834	brown cat sleeping beside the antique shops
3003-1 	A:	7776.834	7779.134	and then next to it there is a bench
3003-1 	A:	7779.134	7780.021	<S>
3003-1 	A:	7780.021	7781.349	and in front of it
3003-1 	A:	7781.349	7783.586	with a lamppost
3003-1 	A:	7783.586	7784.636	there's a
3003-1 	A:	7784.636	7785.911	red colour
3003-1 	A:	7785.911	7786.736	<S>
3003-1 	A:	7786.736	7788.286	poster which says
3003-1 	A:	7788.286	7789.686	guest speaker
3003-1 	A:	7789.686	7790.824	<S>
3003-1 	A:	7790.824	7792.249	Bill-Clinton
3003-1 	A:	7792.249	7793.699	<S>
3003-1 	A:	7793.699	7795.259	and then (uh)
3003-1 	A:	7795.259	7796.621	there's a woman
3003-1 	A:	7796.621	7798.771	she's crossing the
3003-1 	A:	7798.771	7801.134	she's crossing the road barefooted
3003-1 	A:	7801.134	7803.384	with her red heels in her hand
3003-1 	A:	7803.384	7803.909	<S>
3003-1 	A:	7803.909	7804.989	and then (um)
3003-1 	A:	7804.989	7806.964	above her is a bird
3003-1 	A:	7806.964	7808.851	who has just (um) poop
3003-1 	A:	7808.851	7809.351	<S>
3003-1 	A:	7809.351	7810.226	on her
3003-1 	A:	7810.226	7812.101	<S>
3003-1 	A:	7812.101	7815.368	and then (um) the woman is walking towards the cafe
3003-1 	A:	7815.368	7817.818	so this cafe (um) it's
3003-1 	A:	7817.818	7818.781	<S>
3003-1 	A:	7818.781	7819.806	yellow
3003-1 	A:	7819.806	7821.185	(um)
3003-1 	A:	7821.185	7824.661	with red colour caf~ with the word
3003-1 	A:	7824.661	7825.323	<S>
3003-1 	A:	7825.323	7826.968	cafe in red
3003-1 	A:	7826.968	7829.981	and it has a picture of a pie beside it
3003-1 	A:	7829.981	7830.581	<S>
3003-1 	A:	7830.581	7832.206	then also there's like a
3003-1 	A:	7832.206	7834.048	something like a shelter
3003-1 	A:	7834.048	7835.498	which is red and white
3003-1 	A:	7835.498	7837.986	<S>
3003-1 	A:	7837.986	7838.548	and
3003-1 	A:	7838.548	7839.273	<S>
3003-1 	A:	7839.273	7840.223	there are
3003-1 	A:	7840.223	7842.253	<S>
3003-1 	A:	7842.253	7844.628	there's a table and a chair
3003-1 	A:	7844.628	7845.753	in blue
3003-1 	A:	7845.753	7847.716	on the then on the table it's like
3003-1 	A:	7847.716	7848.953	the menu
3003-1 	A:	7848.953	7850.716	and like salt and pepper
3003-1 	A:	7850.716	7851.403	<S>
3003-1 	A:	7851.403	7852.863	later beside it is
3003-1 	A:	7852.863	7854.601	Pete's World of Pet
3003-1 	A:	7854.601	7855.676	<S>
3003-1 	A:	7855.676	7856.613	and
3003-1 	A:	7856.613	7857.138	<S>
3003-1 	A:	7857.138	7860.575	(um) there's a little girl like pointing towards the door
3003-1 	A:	7860.575	7862.235	and the girl is like wearing green
3003-1 	A:	7862.235	7864.348	<S>
3003-1 	A:	7864.348	7865.673	is there any difference (ppb)
3003-2 	B:	7865.448	7867.811	there's like nine differences wait let me
3003-1 	A:	7865.673	7902.739	<S>
3003-2 	B:	7867.811	7870.186	let me just describe mine to you okay
3003-2 	B:	7870.186	7873.211	K just now you set the bear at the top
3003-2 	B:	7873.211	7874.123	<S>
3003-2 	B:	7874.123	7880.173	left of the picture one of them was wearing a tuxedo and one of them and one of them is wearing ribbons right
3003-2 	B:	7880.173	7882.674	mine both of them are wearing ribbons
3003-2 	B:	7882.674	7885.224	and then beside that there's a pharmacy
3003-2 	B:	7885.224	7889.374	one of the banner says pills boxes on sale
3003-2 	B:	7889.374	7893.099	the other one says extra shine with pearl toothpaste
3003-2 	B:	7893.099	7893.886	<S>
3003-2 	B:	7893.886	7895.274	I know yours didn't say that just now
3003-2 	B:	7895.274	7896.036	<S>
3003-2 	B:	7896.036	7898.799	and then in between I have like three
3003-2 	B:	7898.799	7901.599	I don't think they are ducks though they are some kind of bird
3003-2 	B:	7901.599	7905.439	<S>
3003-1 	A:	7902.739	7904.088	are the birds white
3003-1 	A:	7904.088	7904.801	<S>
3003-1 	A:	7904.801	7905.401	same
3003-1 	A:	7905.401	7906.688	<S>
3003-2 	B:	7905.439	7907.213	okay I guess that will do
3003-1 	A:	7906.688	7907.563	<Z>
3003-2 	B:	7907.213	7909.901	and then (um) in between I have the aeroplane also
3003-1 	A:	7907.563	7915.688	<S>
3003-2 	B:	7909.901	7916.863	I also have like two clouds on like the top left of the picture like right above the toys stuff
3003-1 	A:	7915.688	7916.913	[oh] I have it too
