Conv.ID	SCD	Gender	Age	Ethnicity	Education	Occupation	Languages	First.Lang	Partner.ID	Relationship	Transcripts
2563	00862431	M	1X	INDIAN	A-LEVEL	N/A	ENGLISH	ENGLISH	00862289	FRIENDS	Separate Room
2564	00862047	F	5X	CHINESE	DIPLOMA	N/A	ENGLISH	ENGLISH	00862339	FRIENDS	Separate Room
2564	00862339	M	6X	CHINESE	DIPLOMA	N/A	ENGLISH	ENGLISH	00862047	FRIENDS	Separate Room
2566	00862237	M	3X	CHINESE	BACHELOR	FREELANCE	"CHINESE,ENGLISH,MALAY"	ENGLISH	00862482	FRIENDS	Separate Room
2566	00862482	M	4X	CHINESE	BACHELOR	RETIRED	"CHINESE,ENGLISH"	CHINESE	00862237	FRIENDS	Separate Room
2567	00862089	M	1X	INDIAN	DIPLOMA	STUDENT	"TAMIL,ENGLISH"	TAMIL	00862383	FRIENDS	Separate Room
2567	00862383	M	1X	INDIAN	O-LEVEL	STUDENT	"TAMIL,ENGLISH"	TAMIL	00862089	FRIENDS	Separate Room
2568	00862238	F	1X	INDIAN	DIPLOMA	STUDENT	"TAMIL,ENGLISH"	TAMIL	00862483	FRIENDS	Separate Room
2568	00862483	F	1X	INDIAN	DIPLOMA	STUDENT	"TAMIL,ENGLISH"	TAMIL	00862238	FRIENDS	Separate Room
2569	00862290	M	2X	CHINESE	O-LEVEL	STUDENT	"CHINESE,ENGLISH"	CHINESE	00862432	FRIENDS	Separate Room
2569	00862432	M	2X	CHINESE	DIPLOMA	STUDENT	"CHINESE,ENGLISH"	ENGLISH	00862290	FRIENDS	Separate Room
2571	00862090	M	1X	MALAY	N-LEVEL	STUDENT	"MALAY,ENGLISH"	MALAY	00862384	FRIENDS	Separate Room
2571	00862384	F	1X	INDIAN	O-LEVEL	PART-TIMER	"MALAY,ENGLISH"	MALAY	00862090	FRIENDS	Separate Room
2572	00862239	M	1X	INDIAN	O-LEVEL	STUDENT	"TAMIL,ENGLISH"	TAMIL	00862484	FRIENDS	Separate Room
2572	00862484	F	1X	INDIAN	DIPLOMA	STUDENT	"TAMIL,ENGLISH"	TAMIL	00862239	FRIENDS	Separate Room
2573	00862291	M	1X	INDIAN	O-LEVEL	STUDENT	"TAMIL,ENGLISH"	ENGLISH	00862433	FRIENDS	Separate Room
2573	00862433	M	1X	INDIAN	O-LEVEL	STUDENT	"TAMIL,ENGLISH"	ENGLISH	00862291	FRIENDS	Separate Room
2574	00862049	M	2X	INDIAN	DIPLOMA	TECHNICIAN	"TAMIL,ENGLISH"	ENGLISH	00862341	FRIENDS	Separate Room
2574	00862341	M	2X	INDIAN	DIPLOMA	CONSULTANCY	"TAMIL,ENGLISH"	ENGLISH	00862049	FRIENDS	Separate Room
2575	00862091	F	5X	CHINESE	BACHELOR	EDUCATOR	"CHINESE,ENGLISH"	ENGLISH	00862241	FRIENDS	Separate Room
2575	00862241	M	5X	CHINESE	BACHELOR	SELF-EMPLOYED	ENGLISH	ENGLISH	00862091	FRIENDS	Separate Room
2576	00862243	M	1X	INDIAN	O-LEVEL	STUDENT	"TAMIL,ENGLISH"	TAMIL	00862486	FRIENDS	Separate Room
2576	00862486	M	1X	INDIAN	O-LEVEL	STUDENT	"TAMIL,ENGLISH"	ENGLISH	00862243	FRIENDS	Separate Room
2577	00862293	M	3X	CHINESE	DIPLOMA	ACCOUNTANT	"CHINESE,ENGLISH"	CHINESE	00862435	FRIENDS	Separate Room
2577	00862435	F	2X	CHINESE	DIPLOMA	ENGINEER	"CHINESE,ENGLISH"	CHINESE	00862293	FRIENDS	Separate Room
2578	00862092	M	2X	INDIAN	DIPLOMA	STUDENT	"TAMIL,ENGLISH"	TAMIL	00862532	FRIENDS	Separate Room
2578	00862532	M	2X	INDIAN	DIPLOMA	STUDENT	"TAMIL,ENGLISH"	TAMIL	00862092	FRIENDS	Separate Room
2579	00862342	F	2X	CHINESE	BACHELOR	MARKETING	"CHINESE,ENGLISH"	ENGLISH	00862386	FRIENDS	Separate Room
2579	00862386	M	2X	CHINESE	DIPLOMA	STUDENT	"CHINESE,ENGLISH"	ENGLISH	00862342	FRIENDS	Separate Room
2580	00862244	M	1X	INDIAN	O-LEVEL	STUDENT	"TAMIL,ENGLISH"	ENGLISH	00862487	FRIENDS	Separate Room
2580	00862487	M	1X	INDIAN	O-LEVEL	STUDENT	"TAMIL,ENGLISH"	ENGLISH	00862244	FRIENDS	Separate Room
2581	00862294	M	2X	CHINESE	DIPLOMA	N/A	"CHINESE,ENGLISH"	CHINESE	00862436	FRIENDS	Separate Room
2581	00862436	M	2X	INDIAN	DIPLOMA	N/A	"TAMIL,ENGLISH"	TAMIL	00862294	FRIENDS	Separate Room
2582	00862093	M	4X	CHINESE	DIPLOMA	F&B	"CHINESE,ENGLISH"	CHINESE	N/A	FRIENDS	Separate Room
2583	00862343	F	5X	CHINESE	DIPLOMA	ACCOUNTANT	"CHINESE,ENGLISH"	ENGLISH	00862387	FRIENDS	Separate Room
2583	00862387	F	5X	CHINESE	O-LEVEL	HOMEMAKER	"CHINESE,ENGLISH"	ENGLISH	00862343	FRIENDS	Separate Room
2584	00862245	F	4X	INDIAN	DIPLOMA	ADMINISTRATION	"MALAY,ENGLISH"	ENGLISH	00862488	FRIENDS	Separate Room
2584	00862488	F	4X	MALAY	BACHELOR	MANAGEMENT	"MALAY,ENGLISH"	MALAY	00862245	FRIENDS	Separate Room
2585	00862437	M	1X	INDIAN	DIPLOMA	N/A	"TAMIL,ENGLISH"	TAMIL	00862585	FRIENDS	Separate Room
2585	00862585	M	1X	INDIAN	O-LEVEL	STUDENT	"TAMIL,ENGLISH"	ENGLISH	00862437	FRIENDS	Separate Room
2586	00862489	F	2X	MALAY	DIPLOMA	CUSTOMER SERVICE	"MALAY,ENGLISH"	MALAY	00862534	FRIENDS	Separate Room
2586	00862534	F	3X	MALAY	DIPLOMA	N/A	"MALAY,ENGLISH"	ENGLISH	00862489	FRIENDS	Separate Room
2587	00862438	M	2X	CHINESE	BACHELOR	MANAGEMENT	"CHINESE,ENGLISH"	CHINESE	N/A	FRIENDS	Separate Room
2588	00862388	F	2X	CHINESE	BACHELOR	EDITORIAL	"CHINESE,ENGLISH"	ENGLISH	00862691	FRIENDS	Separate Room
2588	00862691	F	2X	CHINESE	DIPLOMA	N/A	"CHINESE,ENGLISH"	ENGLISH	00862388	FRIENDS	Separate Room
2589	00862094	F	2X	CHINESE	DIPLOMA	STUDENT	"CHINESE,ENGLISH"	CHINESE	00862639	FRIENDS	Separate Room
2589	00862639	M	2X	CHINESE	O-LEVEL	ADMINISTRATION	"CHINESE,ENGLISH"	ENGLISH	00862094	FRIENDS	Separate Room
2590	00862490	M	2X	INDIAN	A-LEVEL	STUDENT	"TAMIL,ENGLISH"	ENGLISH	00862535	FRIENDS	Separate Room
2590	00862535	F	2X	INDIAN	DIPLOMA	STUDENT	"TAMIL,ENGLISH"	ENGLISH	00862490	FRIENDS	Separate Room
2591	00862439	F	2X	INDIAN	DIPLOMA	N/A	"TAMIL,ENGLISH"	ENGLISH	00862587	FRIENDS	Separate Room
2591	00862587	F	2X	INDIAN	DIPLOMA	STUDENT	"TAMIL,ENGLISH"	ENGLISH	00862439	FRIENDS	Separate Room
2592	00862389	F	3X	CHINESE	BACHELOR	CIVIL SERVANT	"CHINESE,ENGLISH"	CHINESE	00862692	FRIENDS	Separate Room
2592	00862692	M	3X	CHINESE	BACHELOR	FINANCE	"CHINESE,ENGLISH"	ENGLISH	00862389	FRIENDS	Separate Room
2593	00862095	F	2X	CHINESE	BACHELOR	EXECUTIVE	"CHINESE,ENGLISH"	ENGLISH	00862640	FRIENDS	Separate Room
2593	00862640	F	2X	CHINESE	DIPLOMA	TECHNICIAN	"CHINESE,ENGLISH"	ENGLISH	00862095	FRIENDS	Separate Room
2594	00862491	F	1X	INDIAN	A-LEVEL	STUDENT	"ENGLISH, OTHER"	OTHER	00862536	FRIENDS	Separate Room
2594	00862536	F	1X	CHINESE	A-LEVEL	STUDENT	"ENGLISH,OTHER"	ENGLISH	00862491	FRIENDS	Separate Room
2595	00862440	F	6X	CHINESE	A-LEVEL	RETIRED	"CHINESE,ENGLISH"	CHINESE	00862588	FRIENDS	Separate Room
2595	00862588	F	6X	CHINESE	DIPLOMA	SALES 	"CHINESE,ENGLISH"	CHINESE	00862440	FRIENDS	Separate Room
2596	00862096	F	2X	CHINESE	DIPLOMA	STUDENT	"CHINESE,ENGLISH"	ENGLISH	00862390	FRIENDS	Separate Room
2596	00862390	F	2X	CHINESE	A-LEVEL	STUDENT	ENGLISH	ENGLISH	00862096	FRIENDS	Separate Room
2597	00862492	F	2X	CHINESE	BACHELOR	STUDENT	"CHINESE,ENGLISH"	ENGLISH	00862641	FRIENDS	Separate Room
2597	00862641	F	2X	CHINESE	BACHELOR	STUDENT	"CHINESE,ENGLISH"	ENGLISH	00862492	FRIENDS	Separate Room
2598	00862441	F	5X	CHINESE	A-LEVEL	RETIRED	ENGLISH	ENGLISH	00862589	FRIENDS	Separate Room
2598	00862589	M	6X	CHINESE	O-LEVEL	RETIRED	"CHINESE,ENGLISH"	ENGLISH	00862441	FRIENDS	Separate Room
2599	00862097	F	3X	MALAY	N-LEVEL	HOMEMAKER	"MALAY,ENGLISH"	MALAY	00862391	FRIENDS	Separate Room
2599	00862391	F	4X	MALAY	DIPLOMA	HOMEMAKER	"MALAY,ENGLISH"	MALAY	00862097	FRIENDS	Separate Room
2603	00862442	M	4X	CHINESE	O-LEVEL	SALES	"MALAY,ENGLISH"	MALAY	00862590	FRIENDS	Separate Room
2603	00862590	F	4X	CHINESE	O-LEVEL	ADMINISTRATION	"CHINESE,ENGLISH"	CHINESE	00862442	FRIENDS	Separate Room
2604	00862744	F	4X	CHINESE	DIPLOMA	ENGINEER	"CHINESE,ENGLISH"	CHINESE	00862797	FRIENDS	Separate Room
2604	00862797	F	4X	CHINESE	POSTGRADUATE	RETIRED	"CHINESE,ENGLISH"	CHINESE	00862744	FRIENDS	Separate Room
2605	00862494	M	1X	INDIAN	O-LEVEL	STUDENT	"TAMIL,ENGLISH"	TAMIL	00862643	FRIENDS	Separate Room
2605	00862643	M	1X	INDIAN	O-LEVEL	STUDENT	"TAMIL,ENGLISH"	TAMIL	00862494	FRIENDS	Separate Room
2606	00862443	F	2X	CHINESE	O-LEVEL	STUDENT	"CHINESE,ENGLISH"	ENGLISH	00862591	FRIENDS	Separate Room
2606	00862591	F	2X	CHINESE	BACHELOR	N/A	"CHINESE,ENGLISH"	ENGLISH	00862443	FRIENDS	Separate Room
2607	00862538	M	1X	INDIAN	O-LEVEL	STUDENT	"TAMIL,ENGLISH"	ENGLISH	00862694	FRIENDS	Separate Room
2607	00862694	M	1X	INDIAN	O-LEVEL	STUDENT	"TAMIL,ENGLISH"	ENGLISH	00862538	FRIENDS	Separate Room
2608	00862745	M	2X	CHINESE	BACHELOR	STUDENT	"CHINESE,ENGLISH"	ENGLISH	00862798	FRIENDS	Separate Room
2608	00862798	F	2X	CHINESE	BACHELOR	STUDENT	"CHINESE,ENGLISH"	ENGLISH	00862745	FRIENDS	Separate Room
2609	00862495	F	2X	CHINESE	BACHELOR	STUDENT	"CHINESE,ENGLISH"	ENGLISH	00862644	FRIENDS	Separate Room
2609	00862644	M	2X	INDIAN	BACHELOR	STUDENT	"CHINESE,ENGLISH,MALAY"	CHINESE	00862495	FRIENDS	Separate Room
2611	00862539	M	6X	CHINESE	BACHELOR	RETIRED	ENGLISH	ENGLISH	00862695	FRIENDS	Separate Room
2611	00862695	F	5X	CHINESE	DIPLOMA	RETIRED	ENGLISH	ENGLISH	00862539	FRIENDS	Separate Room
2613	00862445	F	1X	INDIAN	DIPLOMA	STUDENT	"CHINESE,ENGLISH"	ENGLISH	00862646	FRIENDS	Separate Room
2613	00862646	M	1X	CHINESE	DIPLOMA	STUDENT	"TAMIL,ENGLISH"	ENGLISH	00862445	FRIENDS	Separate Room
2614	00862497	M	3X	CHINESE	DIPLOMA	N/A	"CHINESE,ENGLISH"	ENGLISH	00862696	STRANGERS	Separate Room
2614	00862696	M	3X	CHINESE	BACHELOR	BUSINESS	"CHINESE,ENGLISH"	ENGLISH	00862497	STRANGERS	Separate Room
2615	00862747	F	2X	CHINESE	DIPLOMA	UNEMPLOYED	"CHINESE,ENGLISH"	CHINESE	00862800	FRIENDS	Separate Room
2615	00862800	F	5X	OTHERS	POSTGRADUATE	UNEMPLOYED	"ENGLISH,OTHER,MALAY"	ENGLISH	00862747	FRIENDS	Separate Room
2616	00862540	F	2X	INDIAN	BACHELOR	EDUCATOR	ENGLISH	ENGLISH	00862593	FRIENDS	Separate Room
2616	00862593	M	3X	CHINESE	DIPLOMA	N/A	"TAMIL,ENGLISH,MALAY"	ENGLISH	00862540	FRIENDS	Separate Room
2617	00862446	F	6X	CHINESE	DIPLOMA	OPERATIONS	ENGLISH	ENGLISH	00862647	FRIENDS	Separate Room
2617	00862647	F	6X	CHINESE	DIPLOMA	DESIGNER	"CHINESE,ENGLISH"	ENGLISH	00862446	FRIENDS	Separate Room
2619	00862541	F	4X	CHINESE	BACHELOR	SALES 	"CHINESE,ENGLISH"	CHINESE	00862594	STRANGERS	Separate Room
2619	00862594	F	4X	CHINESE	POSTGRADUATE	CIVIL SERVANT	"CHINESE,ENGLISH"	CHINESE	00862541	STRANGERS	Separate Room
2620	00862447	F	3X	INDIAN	BACHELOR	FINANCE	"ENGLISH,MALAY"	ENGLISH	00862648	FRIENDS	Separate Room
2620	00862648	F	2X	MALAY	DIPLOMA	FINANCE	"ENGLISH,MALAY"	ENGLISH	00862447	FRIENDS	Separate Room
2622	00862542	F	5X	CHINESE	N-LEVEL	RETIRED	"CHINESE,ENGLISH"	ENGLISH	00862595	FRIENDS	Separate Room
2622	00862595	F	5X	CHINESE	O-LEVEL	MICE	"CHINESE,ENGLISH"	ENGLISH	00862542	FRIENDS	Separate Room
2626	00862501	F	6X	CHINESE	O-LEVEL	HOMEMAKER	ENGLISH	ENGLISH	00862650	FRIENDS	Separate Room
2626	00862650	F	6X	OTHERS	O-LEVEL	HOMEMAKER	ENGLISH	ENGLISH	00862501	FRIENDS	Separate Room
2627	00862543	F	2X	CHINESE	DIPLOMA	STUDENT	"CHINESE,ENGLISH"	ENGLISH	00862596	FRIENDS	Separate Room
2627	00862596	M	2X	CHINESE	DIPLOMA	STUDENT	"CHINESE,ENGLISH"	ENGLISH	00862543	FRIENDS	Separate Room
2630	00862749	F	6X	CHINESE	DIPLOMA	PART-TIMER	"CHINESE,ENGLISH"	CHINESE	00862802	STRANGERS	Separate Room
2630	00862802	F	4X	CHINESE	O-LEVEL	N/A	"CHINESE,ENGLISH"	CHINESE	00862749	STRANGERS	Separate Room
2631	00862450	F	4X	CHINESE	BACHELOR	UNEMPLOYED	"CHINESE,ENGLISH"	CHINESE	00862701	STRANGERS	Separate Room
2631	00862701	F	4X	CHINESE	BACHELOR	EDUCATOR	ENGLISH	ENGLISH	00862450	STRANGERS	Separate Room
2632	00862503	F	6X	CHINESE	O-LEVEL	SELF-EMPLOYED	"CHINESE,ENGLISH"	ENGLISH	00862652	FRIENDS	Separate Room
2632	00862652	M	6X	CHINESE	DIPLOMA	REAL ESTATE	ENGLISH	ENGLISH	00862503	FRIENDS	Separate Room
2633	00862451	M	6X	CHINESE	BACHELOR	MICE	ENGLISH	CHINESE	00862597	FRIENDS	Separate Room
2633	00862597	M	6X	CHINESE	DIPLOMA	MICE	ENGLISH	ENGLISH	00862451	FRIENDS	Separate Room
2634	00862544	M	2X	CHINESE	A-LEVEL	CIVIL SERVANT	"CHINESE,ENGLISH"	CHINESE	00862702	FRIENDS	Separate Room
2634	00862702	M	2X	CHINESE	DIPLOMA	CIVIL SERVANT	"CHINESE,ENGLISH"	ENGLISH	00862544	FRIENDS	Separate Room
2635	00862750	M	2X	CHINESE	A-LEVEL	STUDENT	"CHINESE,ENGLISH"	CHINESE	00862803	FRIENDS	Separate Room
2635	00862803	F	2X	CHINESE	A-LEVEL	STUDENT	"CHINESE,ENGLISH"	CHINESE	00862750	FRIENDS	Separate Room
2637	00862452	F	3X	MALAY	PLSE	HOMEMAKER	"MALAY,ENGLISH"	MALAY	00862598	STRANGERS	Separate Room
2637	00862598	M	4X	CHINESE	DIPLOMA	F&B 	"CHINESE,ENGLISH"	CHINESE	00862452	STRANGERS	Separate Room
2638	00862545	F	1X	INDIAN	BACHELOR	STUDENT	"ENGLISH,TAMIL"	ENGLISH	00862703	FRIENDS	Separate Room
2638	00862703	M	1X	INDIAN	O-LEVEL	STUDENT	"ENGLISH,TAMIL"	TAMIL	00862545	FRIENDS	Separate Room
2639	00862751	F	1X	CHINESE	DIPLOMA	STUDENT	"CHINESE,ENGLISH"	CHINESE	00862804	FRIENDS	Separate Room
2639	00862804	F	1X	CHINESE	DIPLOMA	STUDENT	"CHINESE,ENGLISH"	ENGLISH	00862751	FRIENDS	Separate Room
2640	00862505	F	5X	CHINESE	BACHELOR	N/A	"MALAY,ENGLISH,OTHER"	ENGLISH	00862654	FRIENDS	Separate Room
2640	00862654	F	6X	INDIAN	DIPLOMA	EDUCATOR	ENGLISH	ENGLISH	00862505	FRIENDS	Separate Room
2641	00862506	F	5X	CHINESE	DIPLOMA	ADMINISTRATION	"CHINESE,ENGLISH"	ENGLISH	00862546	FRIENDS	Separate Room
2641	00862546	M	6X	CHINESE	POSTGRADUATE	UNEMPLOYED	"CHINESE,ENGLISH"	CHINESE	00862506	FRIENDS	Separate Room
2642	00862599	M	4X	CHINESE	DIPLOMA	SALES	"CHINESE,ENGLISH"	CHINESE	00862655	FRIENDS	Separate Room
2642	00862655	F	3X	CHINESE	POSTGRADUATE	HOMEMAKER	"CHINESE,ENGLISH"	CHINESE	00862599	FRIENDS	Separate Room
2643	00862453	F	5X	CHINESE	DIPLOMA	EXECUTIVE	"CHINESE,ENGLISH"	CHINESE	00862704	STRANGERS	Separate Room
2643	00862704	M	1X	CHINESE	A-LEVEL	N/A	"CHINESE,ENGLISH"	CHINESE	00862453	STRANGERS	Separate Room
2644	00862754	F	5X	CHINESE	O-LEVEL	ADMINISTRATION	"CHINESE,ENGLISH"	ENGLISH	00862805	FRIENDS	Separate Room
2644	00862805	M	2X	CHINESE	BACHELOR	STUDENT	"CHINESE,ENGLISH"	ENGLISH	00862754	FRIENDS	Separate Room
2645	00862507	F	3X	CHINESE	A-LEVEL	FINANCE	"CHINESE,ENGLISH"	ENGLISH	00862547	FRIENDS	Separate Room
2645	00862547	M	3X	CHINESE	DIPLOMA	ADMINISTRATION	"CHINESE,ENGLISH"	ENGLISH	00862507	FRIENDS	Separate Room
2646	00862454	F	2X	CHINESE	BACHELOR	EXECUTIVE	"CHINESE,ENGLISH"	ENGLISH	00862705	FRIENDS	Separate Room
2646	00862705	M	2X	CHINESE	BACHELOR	MANAGEMENT	"CHINESE,ENGLISH"	ENGLISH	00862454	FRIENDS	Separate Room
2647	00862755	F	4X	CHINESE	POSTGRADUATE	RESEARCH	"CHINESE,ENGLISH"	ENGLISH	00862806	FRIENDS	Separate Room
2647	00862806	M	3X	CHINESE	DIPLOMA	N/A	"CHINESE,ENGLISH"	ENGLISH	00862755	FRIENDS	Separate Room
2648	00862600	M	2X	CHINESE	BACHELOR	N/A	"CHINESE,ENGLISH"	ENGLISH	00862657	FRIENDS	Separate Room
2648	00862657	F	6X	CHINESE	A-LEVEL	HOMEMAKER	ENGLISH	ENGLISH	00862600	FRIENDS	Separate Room
2649	00862508	F	1X	CHINESE	DIPLOMA	STUDENT	"CHINESE,ENGLISH"	ENGLISH	00862548	FRIENDS	Separate Room
2649	00862548	M	2X	CHINESE	A-LEVEL	MILITARY	"CHINESE,ENGLISH"	ENGLISH	00862508	FRIENDS	Separate Room
2650	00862455	M	4X	CHINESE	DIPLOMA	SALES 	"CHINESE,ENGLISH"	ENGLISH	00862706	FRIENDS	Separate Room
2650	00862706	F	3X	CHINESE	DIPLOMA	SALES 	"CHINESE,ENGLISH"	ENGLISH	00862455	FRIENDS	Separate Room
2651	00862456	F	3X	CHINESE	BACHELOR	INFORMATION TECHNOLOGY	"CHINESE,ENGLISH"	CHINESE	00862707	FRIENDS	Separate Room
2651	00862707	F	3X	CHINESE	BACHELOR	N/A	"CHINESE,ENGLISH"	CHINESE	00862456	FRIENDS	Separate Room
2652	00862509	F	2X	CHINESE	DIPLOMA	STUDENT	ENGLISH	ENGLISH	00862549	FRIENDS	Separate Room
2652	00862549	F	2X	CHINESE	DIPLOMA	STUDENT	"CHINESE,ENGLISH"	ENGLISH	00862509	FRIENDS	Separate Room
2653	00862601	F	2X	CHINESE	BACHELOR	STUDENT	"CHINESE,ENGLISH"	ENGLISH	00862658	FRIENDS	Separate Room
2653	00862658	M	2X	CHINESE	BACHELOR	STUDENT	"CHINESE,ENGLISH"	ENGLISH	00862601	FRIENDS	Separate Room
2654	00862708	F	2X	MALAY	DIPLOMA	ADMINISTRATION	"ENGLISH,MALAY"	ENGLISH	00862807	FRIENDS	Separate Room
2654	00862807	F	2X	MALAY	BACHELOR	STUDENT	"ENGLISH,MALAY"	ENGLISH	00862708	FRIENDS	Separate Room
2656	00862457	M	2X	CHINESE	DIPLOMA	STUDENT	"CHINESE,ENGLISH"	ENGLISH	00862659	FRIENDS	Separate Room
2656	00862659	M	2X	CHINESE	DIPLOMA	STUDENT	"CHINESE,ENGLISH"	ENGLISH	00862457	FRIENDS	Separate Room
2658	00862709	F	3X	CHINESE	DIPLOMA	SALES	"CHINESE,ENGLISH"	CHINESE	00862757	FRIENDS	Separate Room
2658	00862757	M	3X	CHINESE	BACHELOR	ENGINEER	"CHINESE,ENGLISH"	CHINESE	00862709	FRIENDS	Separate Room
2659	00862602	F	3X	CHINESE	POSTGRADUATE	LAW & ORDER	"CHINESE,ENGLISH"	CHINESE	00862808	FRIENDS	Separate Room
2659	00862808	M	3X	CHINESE	BACHELOR	CONSULTANCY	"CHINESE,ENGLISH"	ENGLISH	00862602	FRIENDS	Separate Room
2660	00862512	M	2X	CHINESE	DIPLOMA	N/A	ENGLISH	ENGLISH	00862552	FRIENDS	Separate Room
2660	00862552	M	2X	INDIAN	A-LEVEL	N/A	"CHINESE,ENGLISH"	ENGLISH	00862512	FRIENDS	Separate Room
2661	00862458	M	2X	CHINESE	DIPLOMA	N/A	"CHINESE,ENGLISH"	CHINESE	00862660	FRIENDS	Separate Room
2661	00862660	M	2X	CHINESE	A-LEVEL	N/A	"CHINESE,ENGLISH"	ENGLISH	00862458	FRIENDS	Separate Room
2662	00862513	F	4X	MALAY	O-LEVEL	HOMEMAKER	"ENGLISH,MALAY"	MALAY	00862553	STRANGERS	Separate Room
2662	00862553	M	6X	INDIAN	A-LEVEL	FREELANCE	"TAMIL,ENGLISH"	TAMIL	00862513	STRANGERS	Separate Room
2663	00862758	F	2X	CHINESE	BACHELOR	STUDENT	"CHINESE,ENGLISH"	ENGLISH	00862809	FRIENDS	Separate Room
2663	00862809	M	2X	CHINESE	BACHELOR	STUDENT	"CHINESE,ENGLISH"	ENGLISH	00862758	FRIENDS	Separate Room
2664	00862459	M	1X	OTHERS	DIPLOMA	STUDENT	"MALAY,ENGLISH"	ENGLISH	00862603	FRIENDS	Separate Room
2664	00862603	M	1X	INDIAN	N-LEVEL	STUDENT	"ENGLISH,OTHER"	ENGLISH	00862459	FRIENDS	Separate Room
2665	00862514	F	3X	CHINESE	BACHELOR	SALES	"CHINESE,ENGLISH"	CHINESE	00862554	FRIENDS	Separate Room
2665	00862554	F	3X	CHINESE	DIPLOMA	SELF-EMPLOYED	"CHINESE,ENGLISH"	CHINESE	00862514	FRIENDS	Separate Room
2666	00862759	F	3X	CHINESE	DIPLOMA	FREELANCE	"CHINESE,ENGLISH"	CHINESE	00862810	FRIENDS	Separate Room
2666	00862810	F	5X	CHINESE	DIPLOMA	FREELANCE	"CHINESE,ENGLISH"	ENGLISH	00862759	FRIENDS	Separate Room
2667	00862460	F	2X	CHINESE	DIPLOMA	STUDENT	"CHINESE,ENGLISH"	ENGLISH	00862604	FRIENDS	Separate Room
2667	00862604	F	2X	CHINESE	BACHELOR	STUDENT	"CHINESE,ENGLISH"	CHINESE	00862460	FRIENDS	Separate Room
2668	00862661	F	2X	CHINESE	BACHELOR	STUDENT	"CHINESE,ENGLISH"	CHINESE	00862710	FRIENDS	Separate Room
2668	00862710	F	2X	CHINESE	BACHELOR	STUDENT	"CHINESE,ENGLISH"	CHINESE	00862661	FRIENDS	Separate Room
2669	00862515	F	4X	CHINESE	POSTGRADUATE	CONSULTANCY	"CHINESE,ENGLISH"	ENGLISH	00862555	FRIENDS	Separate Room
2669	00862555	F	4X	CHINESE	BACHELOR	ACCOUNTANT	"CHINESE,ENGLISH"	CHINESE	00862515	FRIENDS	Separate Room
2670	00862760	M	3X	CHINESE	BACHELOR	FREELANCE	"CHINESE,ENGLISH"	CHINESE	00862811	FRIENDS	Separate Room
2670	00862811	M	4X	CHINESE	DIPLOMA	INFORMATION TECHNOLOGY	"CHINESE,ENGLISH"	CHINESE	00862760	FRIENDS	Separate Room
2671	00862461	F	6X	CHINESE	A-LEVEL	RETIRED	ENGLISH	ENGLISH	00862605	FRIENDS	Separate Room
2671	00862605	M	6X	CHINESE	DIPLOMA	RETIRED	ENGLISH	ENGLISH	00862461	FRIENDS	Separate Room
2672	00862662	M	2X	INDIAN	N-LEVEL	N/A	"ENGLISH,MALAY"	MALAY	00862711	FRIENDS	Separate Room
2672	00862711	F	2X	MALAY	BACHELOR	OPERATIONS	"ENGLISH,MALAY"	MALAY	00862662	FRIENDS	Separate Room
2673	00862462	M	2X	MALAY	BACHELOR	STUDENT	"CHINESE,ENGLISH"	MALAY	00862663	FRIENDS	Separate Room
2673	00862663	M	2X	CHINESE	BACHELOR	STUDENT	"ENGLISH,MALAY"	ENGLISH	00862462	FRIENDS	Separate Room
2674	00862516	M	3X	MALAY	N-LEVEL	LAW & ORDER	"ENGLISH,MALAY"	MALAY	00862556	FRIENDS	Separate Room
2674	00862556	F	3X	MALAY	BACHELOR	HOMEMAKER	"ENGLISH,MALAY"	MALAY	00862516	FRIENDS	Separate Room
2675	00862606	M	4X	CHINESE	DIPLOMA	SALES	"CHINESE,ENGLISH"	CHINESE	00862712	FRIENDS	Separate Room
2675	00862712	M	5X	CHINESE	DIPLOMA	REAL ESTATE	"CHINESE,ENGLISH"	CHINESE	00862606	FRIENDS	Separate Room
2676	00862463	M	1X	MALAY	BACHELOR	STUDENT	"ENGLISH,MALAY"	MALAY	00862664	FRIENDS	Separate Room
2676	00862664	M	1X	MALAY	BACHELOR	STUDENT	"ENGLISH,MALAY"	MALAY	00862463	FRIENDS	Separate Room
2677	00862761	F	3X	CHINESE	BACHELOR	STUDENT	"CHINESE,ENGLISH"	ENGLISH	00862812	FRIENDS	Separate Room
2677	00862812	M	3X	CHINESE	BACHELOR	STUDENT	"CHINESE,ENGLISH"	ENGLISH	00862761	FRIENDS	Separate Room
2678	00862464	M	2X	CHINESE	BACHELOR	UNEMPLOYED	"CHINESE,ENGLISH"	ENGLISH	00862665	FRIENDS	Separate Room
2678	00862665	F	2X	CHINESE	BACHELOR	FINANCE	"CHINESE,ENGLISH"	ENGLISH	00862464	FRIENDS	Separate Room
2679	00862557	F	5X	INDIAN	BACHELOR	UNEMPLOYED	"TAMIL,ENGLISH"	TAMIL	00862713	FRIENDS	Separate Room
2679	00862713	F	5X	OTHERS	O-LEVEL	ADMINISTRATION	"MALAY,ENGLISH"	ENGLISH	00862557	FRIENDS	Separate Room
2680	00862465	F	2X	CHINESE	BACHELOR	INFORMATION TECHNOLOGY	"CHINESE,ENGLISH"	CHINESE	00862666	FRIENDS	Separate Room
